"","op_code","site_full","type","geog","date","bruv","time","subclass","family","common","number"
"4882","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",13M 37.88S,"Actinopterygii","Serranidae","Kelp bass",2
"4883","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",15M 1.35S,"Actinopterygii","Serranidae","Kelp bass",3
"4884","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",15M 19.23S,"Actinopterygii","Serranidae","Kelp bass",3
"4885","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",18M 59.56S,"Actinopterygii","Serranidae","Kelp bass",3
"4886","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",20M 15.51S,"Actinopterygii","Serranidae","Kelp bass",3
"4887","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",22M 48.65S,"Actinopterygii","Serranidae","Kelp bass",4
"4888","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",23M 13.83S,"Actinopterygii","Serranidae","Kelp bass",4
"4889","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",23M 43.72S,"Actinopterygii","Serranidae","Kelp bass",5
"4890","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",24M 24.95S,"Actinopterygii","Serranidae","Kelp bass",6
"4891","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",24M 55.44S,"Actinopterygii","Serranidae","Kelp bass",7
"4892","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",24M 56.5S,"Actinopterygii","Serranidae","Kelp bass",6
"4893","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",25M 14.33S,"Actinopterygii","Serranidae","Kelp bass",6
"4894","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",31M 7.67S,"Actinopterygii","Serranidae","Kelp bass",6
"4895","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",31M 16.99S,"Actinopterygii","Serranidae","Kelp bass",9
"4896","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",31M 24.63S,"Actinopterygii","Serranidae","Kelp bass",9
"4897","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",32M 57.49S,"Actinopterygii","Serranidae","Kelp bass",3
"4898","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",33M 9.04S,"Actinopterygii","Serranidae","Kelp bass",6
"4899","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",33M 19.68S,"Actinopterygii","Serranidae","Kelp bass",6
"4900","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",35M 15.03S,"Actinopterygii","Serranidae","Kelp bass",10
"4901","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",42M 51.65S,"Actinopterygii","Serranidae","Kelp bass",2
"4902","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",46M 27.2S,"Actinopterygii","Serranidae","Kelp bass",1
"4903","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",46M 45.29S,"Actinopterygii","Serranidae","Kelp bass",3
"4904","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",46M 49.96S,"Actinopterygii","Serranidae","Kelp bass",4
"4905","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",49M 49.57S,"Actinopterygii","Serranidae","Kelp bass",5
"4906","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",50M 40.05S,"Actinopterygii","Serranidae","Kelp bass",3
"4907","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",55M 17.76S,"Actinopterygii","Serranidae","Kelp bass",2
"4908","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",55M 23.54S,"Actinopterygii","Serranidae","Kelp bass",3
"4909","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",56M 5.58S,"Actinopterygii","Serranidae","Kelp bass",4
"4910","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",56M 22.61S,"Actinopterygii","Serranidae","Kelp bass",5
"4911","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",57M 46.75S,"Actinopterygii","Serranidae","Kelp bass",3
"4912","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",57M 50.93S,"Actinopterygii","Serranidae","Kelp bass",5
"4913","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",58M 38.15S,"Actinopterygii","Serranidae","Kelp bass",6
"4914","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",59M 40.06S,"Actinopterygii","Serranidae","Kelp bass",2
"4915","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Elasmobranchii","Triakidae","Leopard shark",0
"4916","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Invertebrate","Nassariidae","Nassa mud snail",0
"4917","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Kyphosidae","Opaleye",0
"4918","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"4919","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"4920","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Embiotocidae","Pile perch",0
"4921","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Invertebrate","Olividae","Purple olive shell",0
"4922","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Sciaenidae","Queenfish",0
"4923","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"4924","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Labridae","Rock wrasse",0
"4925","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",9M 2.84S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"4926","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",23M 13.83S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"4927","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",31M 16.99S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"4928","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",46M 27.2S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"4929","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",59M 40.06S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"4930","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"4931","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Haemulidae","Sargo",0
"4932","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Invertebrate","Epialtidae","Sheep crab",0
"4933","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Embiotocidae","Shiner perch",0
"4934","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",31M 59.42S,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",1
"4935","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Embiotocidae","Silver surfperch",0
"4936","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"4937","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"4938","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"4939","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",52M 10.73S,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",1
"4940","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",55M 17.76S,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",1
"4941","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Atherinopsidae","Topsmelt",0
"4942","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"4943","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"4944","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Sciaenidae","White seabass",0
"4945","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Sciaenidae","Yellowfin croaker",0
"4946","SLHO_18Sep19_bruv1","Sleepy Hollow","MPA",9,2019-09-18,"1",NA,"Actinopterygii","Kyphosidae","Zebra perch",0
"4947","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",50M 21.3S,"Actinopterygii","Serranidae","Barred sand bass",1
"4948","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",50M 52.42S,"Actinopterygii","Serranidae","Barred sand bass",1
"4949","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",51M 15.02S,"Actinopterygii","Serranidae","Barred sand bass",1
"4950","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",54M 53.01S,"Actinopterygii","Serranidae","Barred sand bass",1
"4951","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",56M 9.47S,"Actinopterygii","Serranidae","Barred sand bass",1
"4952","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Embiotocidae","Barred surfperch",0
"4953","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",38M 2.63S,"Elasmobranchii","Myliobatidae","Bat ray",1
"4954","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Sciaenidae","Black croaker",0
"4955","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",21M 38.5S,"Actinopterygii","Embiotocidae","Black perch",1
"4956","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",51M 34.19S,"Actinopterygii","Embiotocidae","Black perch",1
"4957","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Embiotocidae","Calico surfperch",0
"4958","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Sciaenidae","California corbina",0
"4959","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Paralichthyidae","California halibut",0
"4960","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",13M 15.64S,"Actinopterygii","Muraenidae","California moray",1
"4961","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",13M 33.8S,"Actinopterygii","Muraenidae","California moray",1
"4962","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",2M 16.72S,"Actinopterygii","Labridae","California sheephead",1
"4963","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",24M 3.21S,"Actinopterygii","Labridae","California sheephead",1
"4964","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",25M 5.65S,"Actinopterygii","Labridae","California sheephead",1
"4965","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Invertebrate","Palinuridae","California spiny lobster ",0
"4966","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Invertebrate","Cancridae","Crab",0
"4967","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"4968","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Embiotocidae","Dwarf perch",0
"4969","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"4970","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Kyphosidae","Halfmoon",0
"4971","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Mammalia","Phocidae","Harbor seal",0
"4972","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Elasmobranchii","Heterodontidae","Horn shark",0
"4973","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",0.75S,"Actinopterygii","Serranidae","Kelp bass",1
"4974","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",13.65S,"Actinopterygii","Serranidae","Kelp bass",2
"4975","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",1M 28.82S,"Actinopterygii","Serranidae","Kelp bass",3
"4976","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",2M 7.23S,"Actinopterygii","Serranidae","Kelp bass",4
"4977","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",2M 16.72S,"Actinopterygii","Serranidae","Kelp bass",3
"4978","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",3M 0.88S,"Actinopterygii","Serranidae","Kelp bass",5
"4979","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",5M 4.45S,"Actinopterygii","Serranidae","Kelp bass",3
"4980","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",5M 5.77S,"Actinopterygii","Serranidae","Kelp bass",3
"4981","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",7M 26.05S,"Actinopterygii","Serranidae","Kelp bass",4
"4982","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",7M 40.96S,"Actinopterygii","Serranidae","Kelp bass",4
"4983","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",10M 21.02S,"Actinopterygii","Serranidae","Kelp bass",3
"4984","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",11M 8.05S,"Actinopterygii","Serranidae","Kelp bass",3
"4985","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",11M 28.87S,"Actinopterygii","Serranidae","Kelp bass",3
"4986","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",11M 34.94S,"Actinopterygii","Serranidae","Kelp bass",5
"4987","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",13M 15.64S,"Actinopterygii","Serranidae","Kelp bass",4
"4988","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",13M 33.8S,"Actinopterygii","Serranidae","Kelp bass",6
"4989","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",15M 11.54S,"Actinopterygii","Serranidae","Kelp bass",7
"4990","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",15M 27.01S,"Actinopterygii","Serranidae","Kelp bass",8
"4991","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",17M 10.03S,"Actinopterygii","Serranidae","Kelp bass",2
"4992","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",19M 5.88S,"Actinopterygii","Serranidae","Kelp bass",6
"4993","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",20M 13.56S,"Actinopterygii","Serranidae","Kelp bass",4
"4994","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",20M 59.73S,"Actinopterygii","Serranidae","Kelp bass",4
"4995","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",22M 19.37S,"Actinopterygii","Serranidae","Kelp bass",4
"4996","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",24M 3.21S,"Actinopterygii","Serranidae","Kelp bass",2
"4997","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",25M 5.65S,"Actinopterygii","Serranidae","Kelp bass",3
"4998","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",26M 15.92S,"Actinopterygii","Serranidae","Kelp bass",1
"4999","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",26M 43S,"Actinopterygii","Serranidae","Kelp bass",4
"5000","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",28M 38.28S,"Actinopterygii","Serranidae","Kelp bass",5
"5001","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",30M 43.58S,"Actinopterygii","Serranidae","Kelp bass",4
"5002","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",31M 7.82S,"Actinopterygii","Serranidae","Kelp bass",5
"5003","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",32M 22.66S,"Actinopterygii","Serranidae","Kelp bass",6
"5004","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",33M 51.5S,"Actinopterygii","Serranidae","Kelp bass",5
"5005","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",33M 59.99S,"Actinopterygii","Serranidae","Kelp bass",6
"5006","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",35M 34.82S,"Actinopterygii","Serranidae","Kelp bass",5
"5007","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",40M 37.44S,"Actinopterygii","Serranidae","Kelp bass",6
"5008","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",42M 17.65S,"Actinopterygii","Serranidae","Kelp bass",4
"5009","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",44M 57.54S,"Actinopterygii","Serranidae","Kelp bass",7
"5010","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",45M 2.95S,"Actinopterygii","Serranidae","Kelp bass",7
"5011","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",46M 9.73S,"Actinopterygii","Serranidae","Kelp bass",7
"5012","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",48M 25.42S,"Actinopterygii","Serranidae","Kelp bass",5
"5013","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",50M 21.3S,"Actinopterygii","Serranidae","Kelp bass",2
"5014","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",50M 52.42S,"Actinopterygii","Serranidae","Kelp bass",6
"5015","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",51M 15.02S,"Actinopterygii","Serranidae","Kelp bass",6
"5016","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",54M 53.01S,"Actinopterygii","Serranidae","Kelp bass",5
"5017","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",56M 9.47S,"Actinopterygii","Serranidae","Kelp bass",5
"5018","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Elasmobranchii","Triakidae","Leopard shark",0
"5019","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Invertebrate","Nassariidae","Nassa mud snail",0
"5020","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",51M 34.19S,"Actinopterygii","Kyphosidae","Opaleye",1
"5021","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"5022","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"5023","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Embiotocidae","Pile perch",0
"5024","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Invertebrate","Olividae","Purple olive shell",0
"5025","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",2M 54.61S,"Actinopterygii","Sciaenidae","Queenfish",56
"5026","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",24M 34.64S,"Actinopterygii","Sciaenidae","Queenfish",65
"5027","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",29M 24.48S,"Actinopterygii","Sciaenidae","Queenfish",63
"5028","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",49M 26.73S,"Actinopterygii","Sciaenidae","Queenfish",86
"5029","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",51M 51.36S,"Actinopterygii","Sciaenidae","Queenfish",52
"5030","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",59M 27.3S,"Actinopterygii","Sciaenidae","Queenfish",92
"5031","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"5032","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",0.75S,"Actinopterygii","Labridae","Rock wrasse",1
"5033","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",13.65S,"Actinopterygii","Labridae","Rock wrasse",1
"5034","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",25.44S,"Actinopterygii","Labridae","Rock wrasse",2
"5035","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",2M 7.23S,"Actinopterygii","Labridae","Rock wrasse",1
"5036","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",2M 16.72S,"Actinopterygii","Labridae","Rock wrasse",1
"5037","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",3M 0.88S,"Actinopterygii","Labridae","Rock wrasse",1
"5038","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",5M 11.63S,"Actinopterygii","Labridae","Rock wrasse",1
"5039","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",11M 8.05S,"Actinopterygii","Labridae","Rock wrasse",1
"5040","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",11M 28.87S,"Actinopterygii","Labridae","Rock wrasse",1
"5041","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",33M 59.99S,"Actinopterygii","Labridae","Rock wrasse",1
"5042","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",42M 17.65S,"Actinopterygii","Labridae","Rock wrasse",1
"5043","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",48M 25.42S,"Actinopterygii","Labridae","Rock wrasse",1
"5044","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",0.75S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"5045","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",13.65S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"5046","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",5M 5.77S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"5047","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",17M 10.03S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"5048","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"5049","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",3M 35.65S,"Actinopterygii","Haemulidae","Sargo",1
"5050","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",26M 15.92S,"Actinopterygii","Haemulidae","Sargo",1
"5051","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Invertebrate","Epialtidae","Sheep crab",0
"5052","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Embiotocidae","Shiner perch",0
"5053","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",49M 20.92S,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",1
"5054","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",50M 21.3S,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",1
"5055","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",58M 24.92S,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",1
"5056","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Embiotocidae","Silver surfperch",0
"5057","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"5058","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"5059","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"5060","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",0
"5061","SLHO_18Sep19_bruv3","Sleepy Hollow","MPA",9,2019-09-18,"3",NA,"Actinopterygii","Atherinopsidae","Topsmelt",0
