"","op_code","site_full","site_code","type","geog","date","day","month","year","bruv","period_time_hms","time","minute","second","visibility","habitat","subclass","family","scientific_name","genus","species","common","code","sp_code","number","comment_1","x_6","five_min","ten_min"
"3911","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:35:34.82",35M 34.82S,35,34.82,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",40,40
"3912","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:35:44.08",35M 44.08S,35,44.08,">1m","100% S",NA,""," ","","",NA,NA,NA,40,"id? anchovy or topsmelt?","background",40,40
"3913","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:38:02.63",38M 2.63S,38,2.63,">1m","100% S","Elasmobranchii","Myliobatidae","Myliobatis californica","Myliobatis","californica","Bat ray",29,"MYCA",1,"","",40,40
"3914","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:40:37.44",40M 37.44S,40,37.44,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3915","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:40:37.44",40M 37.44S,40,37.44,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3916","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:40:37.44",40M 37.44S,40,37.44,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3917","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:40:37.44",40M 37.44S,40,37.44,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3918","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:40:37.44",40M 37.44S,40,37.44,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3919","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:40:37.44",40M 37.44S,40,37.44,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3920","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:42:17.65",42M 17.65S,42,17.65,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3921","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:42:17.65",42M 17.65S,42,17.65,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3922","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:42:17.65",42M 17.65S,42,17.65,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3923","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:42:17.65",42M 17.65S,42,17.65,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3924","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:42:17.65",42M 17.65S,42,17.65,">1m","100% S","Actinopterygii","Labridae","Halichoeres semicinctus","Halichoeres","semicinctus","Rock wrasse",19,"HASE",1,"","background",45,50
"3925","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:43:10.00",43M 10S,43,10,">1m","100% S",NA,""," ","","",NA,NA,NA,6,"id? anchovy or topsmelt?","background",45,50
"3926","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:43:31.93",43M 31.93S,43,31.93,">1m","100% S",NA,""," ","","",NA,NA,NA,8,"id? anchovy or topsmelt?","background",45,50
"3927","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:43:48.36",43M 48.36S,43,48.36,">1m","100% S",NA,""," ","","",NA,NA,NA,23,"id? anchovy or topsmelt?","background",45,50
"3928","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:44:57.54",44M 57.54S,44,57.54,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3929","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:44:57.54",44M 57.54S,44,57.54,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3930","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:44:57.54",44M 57.54S,44,57.54,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3931","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:44:57.54",44M 57.54S,44,57.54,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3932","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:44:57.54",44M 57.54S,44,57.54,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3933","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:44:57.54",44M 57.54S,44,57.54,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","background",45,50
"3934","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:44:57.54",44M 57.54S,44,57.54,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",45,50
"3935","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:45:02.95",45M 2.95S,45,2.95,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3936","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:45:02.95",45M 2.95S,45,2.95,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3937","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:45:02.95",45M 2.95S,45,2.95,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3938","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:45:02.95",45M 2.95S,45,2.95,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3939","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:45:02.95",45M 2.95S,45,2.95,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3940","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:45:02.95",45M 2.95S,45,2.95,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3941","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:45:02.95",45M 2.95S,45,2.95,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","background",50,50
"3942","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:45:51.78",45M 51.78S,45,51.78,">1m","100% S","Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"","",50,50
"3943","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:46:09.73",46M 9.73S,46,9.73,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","background",50,50
"3944","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:46:09.73",46M 9.73S,46,9.73,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3945","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:46:09.73",46M 9.73S,46,9.73,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3946","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:46:09.73",46M 9.73S,46,9.73,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3947","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:46:09.73",46M 9.73S,46,9.73,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3948","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:46:09.73",46M 9.73S,46,9.73,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3949","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:46:09.73",46M 9.73S,46,9.73,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3950","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:47:19.55",47M 19.55S,47,19.55,">1m","100% S",NA,""," ","","",NA,NA,NA,15,"id? anchovy or topsmelt?","background",50,50
"3951","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:47:39.59",47M 39.59S,47,39.59,">1m","100% S",NA,""," ","","",NA,NA,NA,50,"id? anchovy or topsmelt?","background",50,50
"3952","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:48:25.42",48M 25.42S,48,25.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3953","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:48:25.42",48M 25.42S,48,25.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3954","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:48:25.42",48M 25.42S,48,25.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3955","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:48:25.42",48M 25.42S,48,25.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3956","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:48:25.42",48M 25.42S,48,25.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",50,50
"3957","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:48:25.42",48M 25.42S,48,25.42,">1m","100% S","Actinopterygii","Labridae","Halichoeres semicinctus","Halichoeres","semicinctus","Rock wrasse",19,"HASE",1,"","",50,50
"3958","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:49:20.92",49M 20.92S,49,20.92,">1m","100% S","Elasmobranchii","Rhinobatidae","Rhinobatos productus","Rhinobatos","productus","Shovelnose guitarfish",36,"RHPR",1,"","",50,50
"3959","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:49:26.73",49M 26.73S,49,26.73,">1m","100% S","Actinopterygii","Sciaenidae","Seriphus politus","Seriphus","politus","Queenfish",25,"SEPO",86,"check id","background",50,50
"3960","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:21.30",50M 21.3S,50,21.3,">1m","100% S","Actinopterygii","Serranidae","Paralabrax nebulifer","Paralabrax","nebulifer","Barred sand bass",59,"PANE",1,"","",55,60
"3961","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:21.30",50M 21.3S,50,21.3,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3962","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:21.30",50M 21.3S,50,21.3,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3963","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:21.30",50M 21.3S,50,21.3,">1m","100% S","Elasmobranchii","Rhinobatidae","Rhinobatos productus","Rhinobatos","productus","Shovelnose guitarfish",36,"RHPR",1,"","",55,60
"3964","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:52.42",50M 52.42S,50,52.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax nebulifer","Paralabrax","nebulifer","Barred sand bass",59,"PANE",1,"","",55,60
"3965","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:52.42",50M 52.42S,50,52.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3966","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:52.42",50M 52.42S,50,52.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3967","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:52.42",50M 52.42S,50,52.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3968","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:52.42",50M 52.42S,50,52.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3969","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:52.42",50M 52.42S,50,52.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3970","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:50:52.42",50M 52.42S,50,52.42,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3971","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:15.02",51M 15.02S,51,15.02,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3972","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:15.02",51M 15.02S,51,15.02,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3973","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:15.02",51M 15.02S,51,15.02,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3974","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:15.02",51M 15.02S,51,15.02,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3975","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:15.02",51M 15.02S,51,15.02,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3976","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:15.02",51M 15.02S,51,15.02,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3977","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:15.02",51M 15.02S,51,15.02,">1m","100% S","Actinopterygii","Serranidae","Paralabrax nebulifer","Paralabrax","nebulifer","Barred sand bass",59,"PANE",1,"","",55,60
"3978","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:34.19",51M 34.19S,51,34.19,">1m","100% S","Actinopterygii","Kyphosidae","Girella nigricans","Girella","nigricans","Opaleye",17,"GINI",1,"","background",55,60
"3979","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:34.19",51M 34.19S,51,34.19,">1m","100% S","Actinopterygii","Embiotocidae","Embiotoca jacksoni","Embiotoca","jacksoni","Black perch",10,"EMJA",1,"id?","background",55,60
"3980","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:38.70",51M 38.7S,51,38.7,">1m","100% S",NA,""," ","","",NA,NA,NA,30,"id? anchovy or topsmelt?","background",55,60
"3981","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:51:51.36",51M 51.36S,51,51.36,">1m","100% S","Actinopterygii","Sciaenidae","Seriphus politus","Seriphus","politus","Queenfish",25,"SEPO",52,"check id","background",55,60
"3982","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:54:53.01",54M 53.01S,54,53.01,">1m","100% S","Actinopterygii","Kyphosidae","Kyphosus azureus","Kyphosus","azureus","Zebra perch",18,"KYAZ",1,"","",55,60
"3983","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:54:53.01",54M 53.01S,54,53.01,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3984","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:54:53.01",54M 53.01S,54,53.01,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3985","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:54:53.01",54M 53.01S,54,53.01,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3986","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:54:53.01",54M 53.01S,54,53.01,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3987","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:54:53.01",54M 53.01S,54,53.01,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",55,60
"3988","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:54:53.01",54M 53.01S,54,53.01,">1m","100% S","Actinopterygii","Serranidae","Paralabrax nebulifer","Paralabrax","nebulifer","Barred sand bass",59,"PANE",1,"","",55,60
"3989","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:56:09.47",56M 9.47S,56,9.47,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",60,60
"3990","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:56:09.47",56M 9.47S,56,9.47,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",60,60
"3991","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:56:09.47",56M 9.47S,56,9.47,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",60,60
"3992","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:56:09.47",56M 9.47S,56,9.47,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","",60,60
"3993","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:56:09.47",56M 9.47S,56,9.47,">1m","100% S","Actinopterygii","Serranidae","Paralabrax clathratus","Paralabrax","clathratus","Kelp bass",44,"PACL",1,"","background",60,60
"3994","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:56:09.47",56M 9.47S,56,9.47,">1m","100% S","Actinopterygii","Serranidae","Paralabrax nebulifer","Paralabrax","nebulifer","Barred sand bass",59,"PANE",1,"","",60,60
"3995","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:57:29.01",57M 29.01S,57,29.01,">1m","100% S",NA,""," ","","",NA,NA,NA,10,"id? anchovy or topsmelt?","background",60,60
"3996","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:57:40.97",57M 40.97S,57,40.97,">1m","100% S",NA,""," ","","",NA,NA,NA,27,"id? anchovy or topsmelt?","background",60,60
"3997","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:57:50.52",57M 50.52S,57,50.52,">1m","100% S",NA,""," ","","",NA,NA,NA,37,"id? anchovy or topsmelt?","background",60,60
"3998","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:58:24.92",58M 24.92S,58,24.92,">1m","100% S","Elasmobranchii","Rhinobatidae","Rhinobatos productus","Rhinobatos","productus","Shovelnose guitarfish",36,"RHPR",1,"","",60,60
"3999","SLHO_18Sep19_bruv3","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"3","00:59:27.30",59M 27.3S,59,27.3,">1m","100% S","Actinopterygii","Sciaenidae","Seriphus politus","Seriphus","politus","Queenfish",25,"SEPO",92,"check id","background",60,60
"4000","SLHO_18Sep19_bruv6","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"6","00:06:52.46",6M 52.46S,6,52.46,">1m","100% S","Elasmobranchii","Urotrygonidae","Urobatis halleri","Urobatis","halleri","Round stingray",31,"URHA",1,"","background",10,10
"4001","SLHO_18Sep19_bruv6","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"6","00:14:11.95",14M 11.95S,14,11.95,">1m","100% S","Elasmobranchii","Urotrygonidae","Urobatis halleri","Urobatis","halleri","Round stingray",31,"URHA",1,"","",15,20
"4002","SLHO_18Sep19_bruv6","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"6","00:15:35.10",15M 35.1S,15,35.1,">1m","100% S","Elasmobranchii","Urotrygonidae","Urobatis halleri","Urobatis","halleri","Round stingray",31,"URHA",1,"","",20,20
"4003","SLHO_18Sep19_bruv6","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"6","00:16:31.17",16M 31.17S,16,31.17,">1m","100% S","Elasmobranchii","Myliobatidae","Myliobatis californica","Myliobatis","californica","Bat ray",29,"MYCA",1,"","background",20,20
"4004","SLHO_18Sep19_bruv6","Sleepy Hollow","SLHO","MPA",9,2019-09-18,18,9,2019,"6","00:20:02.77",20M 2.77S,20,2.77,">1m","100% S","Elasmobranchii","Urotrygonidae","Urobatis halleri","Urobatis","halleri","Round stingray",31,"URHA",1,"","",25,30
